"Information technology, hardware and services",1988,100.0
"Information technology, hardware and services",1989,96.2769230769
"Information technology, hardware and services",1990,93.4846153846
"Information technology, hardware and services",1991,88.6384615385
"Information technology, hardware and services",1992,83.6846153846
"Information technology, hardware and services",1993,78.8230769231
"Information technology, hardware and services",1994,71.9692307692
"Information technology, hardware and services",1995,63.8230769231
"Information technology, hardware and services",1996,57.2307692308
"Information technology, hardware and services",1997,50.0769230769
"Information technology, hardware and services",1998,39.8692307692
"Information technology, hardware and services",1999,30.5384615385
"Information technology, hardware and services",2000,25.8923076923
"Information technology, hardware and services",2001,21.3384615385
"Information technology, hardware and services",2002,18.2846153846
"Information technology, hardware and services",2003,16.1384615385
"Information technology, hardware and services",2004,14.8076923077
"Information technology, hardware and services",2005,13.6076923077
"Information technology, hardware and services",2006,12.44
"Information technology, hardware and services",2007,10.59656
"Information technology, hardware and services",2008,10.06084
"Information technology, hardware and services",2009,9.6716
"Information technology, hardware and services",2010,9.41296
"Information technology, hardware and services",2011,9.02964
"Information technology, hardware and services",2012,8.73828
"Telephone hardware, calculators, and other consumer information items",1997,100.0
"Telephone hardware, calculators, and other consumer information items",1998,95.0769230769
"Telephone hardware, calculators, and other consumer information items",1999,84.4307692308
"Telephone hardware, calculators, and other consumer information items",2000,76.1230769231
"Telephone hardware, calculators, and other consumer information items",2001,68.3384615385
"Telephone hardware, calculators, and other consumer information items",2002,62.2
"Telephone hardware, calculators, and other consumer information items",2003,55.5153846154
"Telephone hardware, calculators, and other consumer information items",2004,49.7538461538
"Telephone hardware, calculators, and other consumer information items",2005,45.7923076923
"Telephone hardware, calculators, and other consumer information items",2006,41.6692307692
"Telephone hardware, calculators, and other consumer information items",2007,38.6125384615
"Telephone hardware, calculators, and other consumer information items",2008,36.9643846154
"Telephone hardware, calculators, and other consumer information items",2009,35.3116153846
"Telephone hardware, calculators, and other consumer information items",2010,34.0125384615
"Telephone hardware, calculators, and other consumer information items",2011,32.8628461538
"Telephone hardware, calculators, and other consumer information items",2012,31.1010769231
"Tuition, other school fees, and childcare",1977,57.8
"Tuition, other school fees, and childcare",1978,59.788
"Tuition, other school fees, and childcare",1979,64.684
"Tuition, other school fees, and childcare",1980,71.208
"Tuition, other school fees, and childcare",1981,79.928
"Tuition, other school fees, and childcare",1982,90.52
"Tuition, other school fees, and childcare",1983,99.692
"Tuition, other school fees, and childcare",1984,109.768
"Tuition, other school fees, and childcare",1985,119.712
"Tuition, other school fees, and childcare",1986,129.6
"Tuition, other school fees, and childcare",1987,139.972
"Tuition, other school fees, and childcare",1988,151.04
"Tuition, other school fees, and childcare",1989,162.688
"Tuition, other school fees, and childcare",1990,175.704
"Tuition, other school fees, and childcare",1991,191.364
"Tuition, other school fees, and childcare",1992,208.464
"Tuition, other school fees, and childcare",1993,225.296
"Tuition, other school fees, and childcare",1994,239.832
"Tuition, other school fees, and childcare",1995,253.832
"Tuition, other school fees, and childcare",1996,267.132
"Tuition, other school fees, and childcare",1997,280.372
"Tuition, other school fees, and childcare",1998,294.244
"Tuition, other school fees, and childcare",1999,308.372
"Tuition, other school fees, and childcare",2000,323.948
"Tuition, other school fees, and childcare",2001,341.06
"Tuition, other school fees, and childcare",2002,362.08
"Tuition, other school fees, and childcare",2003,386.628
"Tuition, other school fees, and childcare",2004,414.272
"Tuition, other school fees, and childcare",2005,440.848
"Tuition, other school fees, and childcare",2006,468.044
"Tuition, other school fees, and childcare",2007,494.06784
"Tuition, other school fees, and childcare",2008,522.0908
"Tuition, other school fees, and childcare",2009,548.974
"Tuition, other school fees, and childcare",2010,573.18432
"Tuition, other school fees, and childcare",2011,597.20416
"Tuition, other school fees, and childcare",2012,620.98056
Child care and nursery school,1990,100.0
Child care and nursery school,1991,103.188
Child care and nursery school,1992,108.32
Child care and nursery school,1993,113.58
Child care and nursery school,1994,119.556
Child care and nursery school,1995,124.532
Child care and nursery school,1996,129.396
Child care and nursery school,1997,134.336
Child care and nursery school,1998,140.88
Child care and nursery school,1999,148.136
Child care and nursery school,2000,156.244
Child care and nursery school,2001,164.116
Child care and nursery school,2002,172.508
Child care and nursery school,2003,180.324
Child care and nursery school,2004,187.124
Child care and nursery school,2005,195.352
Child care and nursery school,2006,205.992
Child care and nursery school,2007,214.87872
Child care and nursery school,2008,224.63828
Child care and nursery school,2009,232.8336
Child care and nursery school,2010,240.43776
Child care and nursery school,2011,247.0676
Child care and nursery school,2012,253.14416
College tuition and fees,1977,57.9
College tuition and fees,1978,59.9
College tuition and fees,1979,64.664
College tuition and fees,1980,70.816
College tuition and fees,1981,79.6
College tuition and fees,1982,90.324
College tuition and fees,1983,99.724
College tuition and fees,1984,109.94
College tuition and fees,1985,119.932
College tuition and fees,1986,129.632
College tuition and fees,1987,139.396
College tuition and fees,1988,149.988
College tuition and fees,1989,161.88
College tuition and fees,1990,174.952
College tuition and fees,1991,192.76
College tuition and fees,1992,213.496
College tuition and fees,1993,233.484
College tuition and fees,1994,249.796
College tuition and fees,1995,264.824
College tuition and fees,1996,279.808
College tuition and fees,1997,294.092
College tuition and fees,1998,306.516
College tuition and fees,1999,318.664
College tuition and fees,2000,331.836
College tuition and fees,2001,348.784
College tuition and fees,2002,372.588
College tuition and fees,2003,403.804
College tuition and fees,2004,442.084
College tuition and fees,2005,475.104
College tuition and fees,2006,506.94
College tuition and fees,2007,538.66568
College tuition and fees,2008,572.26812
College tuition and fees,2009,606.6592
College tuition and fees,2010,638.19696
College tuition and fees,2011,670.23308
College tuition and fees,2012,702.7578
Communication,1993,96.7375
Communication,1994,97.5625
Communication,1995,98.8375
Communication,1996,99.59375
Communication,1997,100.31875
Communication,1998,98.652
Communication,1999,95.992
Communication,2000,93.548
Communication,2001,93.332
Communication,2002,92.292
Communication,2003,89.708
Communication,2004,86.692
Communication,2005,84.728
Communication,2006,84.12
Communication,2007,83.36644
Communication,2008,84.18468
Communication,2009,84.95356
Communication,2010,84.68056
Communication,2011,83.34452
Communication,2012,83.05952
Computer software and accessories,1997,100.0
Computer software and accessories,1998,95.4846153846
Computer software and accessories,1999,88.4076923077
Computer software and accessories,2000,85.4307692308
Computer software and accessories,2001,79.1076923077
Computer software and accessories,2002,73.9769230769
Computer software and accessories,2003,67.4076923077
Computer software and accessories,2004,62.4307692308
Computer software and accessories,2005,58.9384615385
Computer software and accessories,2006,55.3846153846
Computer software and accessories,2007,52.5116153846
Computer software and accessories,2008,50.6410769231
Computer software and accessories,2009,49.9426153846
Computer software and accessories,2010,46.4287692308
Computer software and accessories,2011,43.0570769231
Computer software and accessories,2012,40.9796923077
Delivery services,1997,100.0
Delivery services,1998,103.624
Delivery services,1999,108.752
Delivery services,2000,114.56
Delivery services,2001,123.012
Delivery services,2002,127.888
Delivery services,2003,134.872
Delivery services,2004,150.068
Delivery services,2005,160.204
Delivery services,2006,172.868
Delivery services,2007,183.9364
Delivery services,2008,210.97576
Delivery services,2009,197.8316
Delivery services,2010,225.86908
Delivery services,2011,252.30992
Delivery services,2012,265.675
Education and communication commodities,2009,100.0
Education and communication commodities,2010,98.9995
Education and communication commodities,2011,95.5575714286
Education and communication commodities,2012,92.7040357143
Education and communication services,2009,100.0
Education and communication services,2010,100.976464286
Education and communication services,2011,102.617857143
Education and communication services,2012,104.9325
Education and communication,1993,85.5142857143
Education and communication,1994,88.8142857143
Education and communication,1995,92.2107142857
Education and communication,1996,95.3535714286
Education and communication,1997,98.4607142857
Education and communication,1998,100.282142857
Education and communication,1999,101.182142857
Education and communication,2000,102.517857143
Education and communication,2001,105.239285714
Education and communication,2002,107.892857143
Education and communication,2003,109.789285714
Education and communication,2004,111.578571429
Education and communication,2005,113.689285714
Education and communication,2006,116.760714286
Education and communication,2007,119.575142857
Education and communication,2008,123.630357143
Education and communication,2009,127.393321429
Education and communication,2010,129.920178571
Education and communication,2011,131.46575
Education and communication,2012,133.844321429
Education,1993,78.4035714286
Education,1994,83.2857142857
Education,1995,88.0178571429
Education,1996,92.675
Education,1997,97.2785714286
Education,1998,102.104
Education,1999,106.972
Education,2000,112.524
Education,2001,118.5
Education,2002,125.956
Education,2003,134.364
Education,2004,143.7
Education,2005,152.672
Education,2006,162.08
Education,2007,171.38372
Education,2008,181.27408
Education,2009,190.8582
Education,2010,199.34064
Education,2011,207.76676
Education,2012,216.32892
Educational books and supplies,1967,33.688
Educational books and supplies,1968,35.436
Educational books and supplies,1969,37.396
Educational books and supplies,1970,38.788
Educational books and supplies,1971,41.428
Educational books and supplies,1972,44.152
Educational books and supplies,1973,45.568
Educational books and supplies,1974,47.22
Educational books and supplies,1975,50.272
Educational books and supplies,1976,53.66
Educational books and supplies,1977,56.888
Educational books and supplies,1978,61.632
Educational books and supplies,1979,65.7
Educational books and supplies,1980,71.384
Educational books and supplies,1981,80.28
Educational books and supplies,1982,90.948
Educational books and supplies,1983,100.328
Educational books and supplies,1984,108.756
Educational books and supplies,1985,118.204
Educational books and supplies,1986,128.116
Educational books and supplies,1987,138.12
Educational books and supplies,1988,148.096
Educational books and supplies,1989,158.024
Educational books and supplies,1990,171.292
Educational books and supplies,1991,180.296
Educational books and supplies,1992,190.352
Educational books and supplies,1993,197.6
Educational books and supplies,1994,205.524
Educational books and supplies,1995,214.408
Educational books and supplies,1996,226.92
Educational books and supplies,1997,238.392
Educational books and supplies,1998,250.748
Educational books and supplies,1999,261.712
Educational books and supplies,2000,279.904
Educational books and supplies,2001,295.92
Educational books and supplies,2002,317.564
Educational books and supplies,2003,335.408
Educational books and supplies,2004,351.016
Educational books and supplies,2005,365.628
Educational books and supplies,2006,388.868
Educational books and supplies,2007,420.40436
Educational books and supplies,2008,450.17512
Educational books and supplies,2009,482.07156
Educational books and supplies,2010,505.58204
Educational books and supplies,2011,529.55652
Educational books and supplies,2012,562.5654
Elementary and high school tuition and fees,1977,57.6
Elementary and high school tuition and fees,1978,59.332
Elementary and high school tuition and fees,1979,64.584
Elementary and high school tuition and fees,1980,72.34
Elementary and high school tuition and fees,1981,81.016
Elementary and high school tuition and fees,1982,91.016
Elementary and high school tuition and fees,1983,99.62
Elementary and high school tuition and fees,1984,109.34
Elementary and high school tuition and fees,1985,119.052
Elementary and high school tuition and fees,1986,129.22
Elementary and high school tuition and fees,1987,141.268
Elementary and high school tuition and fees,1988,154.564
Elementary and high school tuition and fees,1989,167.936
Elementary and high school tuition and fees,1990,182.788
Elementary and high school tuition and fees,1991,198.024
Elementary and high school tuition and fees,1992,213.66
Elementary and high school tuition and fees,1993,228.94
